Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,2230605.000,0.3528309,-1,3.119675,0,0,0,0.1328125,-0.1139221,0.9845581,
Calibration,2230713.000,0.3528309,3.538269,3.913513,0.1433868,-0.05656433,0.9880371,0.1666718,-0.04862976,0.9848022,
Calibration,2230822.000,0.3528309,3.68277,3.763901,0.1793365,-0.05508423,0.9822388,0.1928101,-0.01550293,0.9811096,
Calibration,2230930.000,0.3528309,3.557388,3.693069,0.1865082,-0.04521179,0.9813995,0.2354431,-0.003631592,0.9718781,
Calibration,2231030.000,0.3528309,3.429611,3.574326,-0.0532074,-0.07427979,0.9958038,-0.01425171,-0.08059692,0.9966431,
Calibration,2231130.000,0.3528309,3.323959,3.452881,-0.04125977,-0.06544495,0.996994,-0.00553894,-0.07322693,0.9972992,
Calibration,2231247.000,0.3528309,3.235916,3.524384,-0.02557373,-0.04100037,0.9988251,0.007461548,-0.02786255,0.9995728,
Calibration,2231347.000,0.3528309,3.325363,3.528168,-0.02728271,0.01889038,0.9994354,0.01338196,-0.01287842,0.9998169,
Calibration,2231471.000,0.3528309,3.267609,3.591614,-0.02787781,-0.00328064,0.9996033,0.01660156,-0.01579285,0.9997253,
Calibration,2231580.000,0.3528309,3.240952,3.611313,-0.03125,-0.001602173,0.9994965,0.01707458,-0.01512146,0.9997253,
Calibration,2231680.000,0.3528309,3.253967,3.562851,-0.008285522,-0.01269531,0.9998779,0.04924011,-0.01339722,0.9986877,
Calibration,2231780.000,0.3528309,3.300812,3.4095,-0.0453186,0.00328064,0.9989624,-0.002502441,0.007858276,0.9999542,
Calibration,2231888.000,0.3528309,3.228851,3.443176,-0.04122925,0.003616333,0.9991302,0.02027893,0.01927185,0.9996033,
