Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,102447.000,0.2392521,4.115448,4.292252,0.08053589,0.01722717,0.9965973,0.1359406,0.04008484,0.9898987,
Calibration,102556.000,0.2392521,4.156067,4.306503,0.08131409,0.01846313,0.9965057,0.1371613,0.03797913,0.9898071,
Calibration,102664.000,0.2392521,4.222458,4.388947,0.08201599,0.01708984,0.9964752,0.1412048,0.03846741,0.9892273,
Calibration,102772.000,0.29402,4.325821,4.445908,0.08218384,0.02075195,0.9963989,0.1363525,0.03857422,0.9898987,
Calibration,102872.000,0.29402,4.32547,4.493912,0.0826416,0.01925659,0.9963837,0.1340332,0.04147339,0.990097,
Calibration,102972.000,0.29402,4.224548,4.491135,0.0778656,0.02061462,0.9967499,0.1344299,0.03764343,0.9902039,
Calibration,103081.000,0.29402,4.177063,4.430603,0.0770874,0.0219574,0.9967804,0.1329803,0.04013062,0.9902954,
Calibration,103180.000,0.29402,3.911087,4.061493,0.1108856,0.02130127,0.9935913,0.1228943,0.01747131,0.9922638,
Calibration,103289.000,0.29402,3.883743,3.883453,0.1022797,0.01577759,0.9946289,0.1214905,0.0184021,0.9924164,
Calibration,103405.000,0.29402,3.632401,3.768234,-0.05334473,0.003814697,0.9985657,-0.0355835,-0.01301575,0.9992676,
Calibration,103514.000,0.29402,3.897125,3.887756,-0.4403687,0.02645874,0.8974152,-0.4359894,0.02310181,0.8996429,
Calibration,103605.000,0.29402,3.942291,3.934082,-0.4427032,0.02619934,0.8962708,-0.4329834,0.02256775,0.9011078,
Calibration,103705.000,0.29402,3.875397,3.894547,-0.443512,0.02404785,0.8959351,-0.4293823,0.02302551,0.9028168,
Calibration,103805.000,0.29402,3.636337,3.843521,-0.1350098,0.06967163,0.9883881,-0.1086884,0.06916809,0.9916534,
Calibration,103914.000,0.29402,3.81134,3.847839,-0.03138733,0.07772827,0.9964752,-0.01029968,0.06202698,0.9980164,
Calibration,104030.000,0.29402,3.68187,3.885361,0.005264282,0.06137085,0.9980927,0.04637146,0.06184387,0.996994,
Calibration,104139.000,0.29402,3.681015,3.923523,0.005157471,0.05964661,0.9981995,0.04466248,0.06564331,0.9968414,
Calibration,104239.000,0.29402,3.715607,3.93605,0.004089355,0.05738831,0.9983368,0.04620361,0.06651306,0.9967041,
Calibration,104347.000,0.29402,3.752945,3.956619,0.01564026,0.0599823,0.9980621,0.04997253,0.06306458,0.9967499,
Calibration,104455.000,0.29402,3.741043,4.010529,0.02281189,0.0592041,0.9979706,0.05137634,0.06491089,0.9965515,
Calibration,104563.000,0.29402,3.766098,4.001556,0.01889038,0.05834961,0.9981079,0.0512085,0.0652771,0.9965515,
Calibration,104655.000,0.29402,3.783646,3.997696,0.01507568,0.05531311,0.9983521,0.05377197,0.0650177,0.9964294,
Calibration,104747.000,0.29402,3.795135,3.993164,0.01338196,0.05561829,0.9983521,0.05421448,0.06648254,0.9963074,
Calibration,104855.000,0.3528309,3.757584,3.975098,0.003479004,0.05995178,0.9981842,0.05371094,0.06497192,0.9964294,
Calibration,104955.000,0.3528309,3.732056,3.929749,0.01039124,0.05253601,0.9985504,0.0506897,0.06254578,0.9967499,
Calibration,105063.000,0.3528309,3.694229,3.939041,0.01098633,0.0539856,0.9984741,0.05162048,0.0647583,0.9965515,
